,mapper_node_location,PTTG1,CDC20,ORC6,KIF2C,UBE2C,MYBL2,MELK,BIRC5,NUF2,CEP55,EXO1,CENPF,NDC80,TYMS,UBE2T,ANLN,CCNB1,RRM2,MKI67,MIA,FOXC1,ACTR3B,CCNE1,PHGDH,SFRP1,MYC,CDH3,KRT5,KRT17,KRT14,EGFR,CDC6,ESR1,BCL2,FOXA1,CXXC5,MLPH,MAPT,SLC39A6,NAT1,BAG1,MDM2,PGR,GPR160,MMP11,BLVRA,FGFR4,GRB7,ERBB2,TMEM45B
GTEX-17MFQ-0926-SM-7LG4S,b,-0.20393276298679486,-0.09259137042563323,-0.5532098843377173,-0.20161090731251763,-0.3818112884190773,-0.36655946753968743,-0.0014741473796860858,-0.19431314384720302,-0.435703388472967,-0.010428466124954083,-0.06618378001199031,0.21382609215591816,-0.3484375692860033,-0.6722483715678073,0.2952464623621413,-0.27677979472706704,-0.4140469059788806,-0.23537898550735678,-0.22125984615866198,-0.6210626845890511,-0.5681813956005662,-0.5346252338634748,1.330489706400179,-0.07700565656915428,-0.42948839475017975,-0.2738538399017603,-0.6506353176631027,-0.8408155688092965,-0.6770457444046332,-0.7613697629971168,0.6157356704493343,-0.7221000583386858,-0.016829376419379337,0.5449718978510468,-0.7526089750023317,0.06497098532789962,-0.6886217176159733,0.12290409705663793,-0.5949566411391207,0.006126538396931473,0.9122776880735597,-0.561694812883008,-0.6293784431565631,-0.4812976578409274,1.0700800923670595,0.7277947974271944,-0.44693108207382815,-0.8706189407538846,-0.7549669745256252,-0.6493168495638656
GTEX-183FY-1126-SM-7DHLJ,a,0.8491685465835898,0.43045509101274826,0.4722350914241111,0.7511873065051583,1.0429624532918178,1.440793249300237,0.6592119055160017,1.6952725079737057,0.057316610746722556,1.6315751111569268,1.1929509000033562,0.9556583321201619,1.0674112557625794,0.8009407550417452,0.8727194393298575,1.1098574873796927,0.32407068429676217,1.4337467507654216,0.948563826373913,-0.6389944234736524,-0.8728529966162711,-1.0200628859986627,1.1287686164218484,-0.4978299074121436,-0.7532369726709756,-0.5322517426875141,-0.6577622524934594,-0.8438835689580717,-0.6770457444046332,-0.7435078444777166,-0.5192879071195485,1.588284682284764,-0.5494167503805952,-0.5473761856356841,-0.7545263518356503,-0.25231070844666004,-0.8499751423319466,-0.4328016728895386,-0.8191553479077772,-0.24470115126567443,-0.711394959221675,-1.0230839443545094,-0.6912532532558169,-0.6423823977701177,0.07449041982423517,0.4314504022336138,-0.4416370805648166,-0.8731149911655303,-0.8350077971097976,-0.6469822778366529
GTEX-183WM-0726-SM-7LTAA,b,0.32783126461805284,-0.4181611066270748,-0.681390506307946,-0.35319244132896604,0.0437704785854758,-0.3795620050709099,-0.18283894621379645,-0.11947806852756307,-0.3887491028329966,-0.29801101355850385,-0.06618378001199031,0.1567620736971302,1.8312244376966835,-0.2331802397155485,-0.08233202257828855,-0.46614435748173466,-0.3039767390079514,-0.12074122889521541,-0.08003788929436914,-0.3556729490969505,-0.3300996954056591,-0.03221423724803561,-0.8127968746195838,-0.8557551599084939,-0.888698462958756,0.41531113363177596,-0.654707851851878,-0.8446172211675614,-0.6760065333788409,-0.7590025207837022,-1.3639323595320474,0.8130898022071592,-0.5156140419425772,-0.4756011238296098,-0.7535676634189911,-0.12522744938104338,-0.7685035855172311,-0.9236751030086612,-0.9803743981756441,-0.04961294819475873,1.4020333305712307,0.11242640668680398,-0.6456017165362454,2.8942691311230018,0.00189533953465422,0.6737736837200313,-0.42878021975721714,-0.8870928734707465,-1.0095630550765875,-0.5279191197488058
GTEX-18465-2026-SM-718AP,c,-0.005824595839890817,-0.2260215901803224,0.24150997187769968,-0.418155955907444,-0.16902040491680073,-0.06099983555595925,0.2576184223833287,-0.025934224378013137,0.29208803894657476,-0.23307301897673452,-0.1682757810943157,0.22650698514675993,-0.16214167125329498,-0.27939793780525995,-0.5043315057470042,-0.24623712331502387,-0.22628015055788375,-0.19869490339147153,-0.12219369731356103,-0.6246490323659714,0.22086331960477742,0.07302049852952261,-0.031127650953552653,-0.043559363797528804,-0.22076152723150827,-0.2105790820422814,-0.646902161323392,-0.8440836559242962,-0.6763529370541049,-0.7640136958588524,0.9288528161819006,0.7066905049416056,-0.43835070836996437,0.7548285071316642,-0.7474959701134823,-0.6975285690658002,-0.4383781878224811,-0.5371183700548735,-0.729121050234113,0.5217167893700658,-0.2144015486082748,0.208226287419818,-0.48148255560224895,0.8482525090373154,-0.2158899013340886,0.2462351552376259,-0.3440761956130325,-0.8925841843763672,-0.8970873893537309,-0.6189674171101006
GTEX-18A6Q-0926-SM-7LG4N,c,-0.20393276298679486,-0.1459634583275089,-0.3993931379734431,-0.11499288787454708,-0.2707899578961504,-0.15201759827451658,-0.1957935747019472,-0.41881836980612286,-0.4591805312929522,-0.22379616260791035,-0.2363371151491993,0.26454966411928527,0.41537561264810063,-0.2331802397155485,0.47293045527528477,-0.3989504803752397,-0.34929974893715754,-0.1115702083662441,-0.278170186984571,-0.5618879462698665,-0.23888065318538812,-0.059371588416437734,-0.5606455121466705,0.5704546676815659,-0.41145974171430605,0.7782838209586882,-0.6502959398140381,-0.8412157427417455,-0.6768379021994747,-0.7603859740253082,-0.9938658595123455,0.600291207676052,-0.25002133278672073,-0.7927785398107382,-0.7551654774467564,1.7204649842967712,-0.3896277278097733,-0.5176199219865866,-0.8207076633849094,0.0270288458688153,-0.16775815408468706,-0.5764874415256057,-0.5576942119440128,0.22074329826837985,0.26116348342601475,0.9515965542140132,-0.11189641514638338,-0.8666252600952513,-0.7106742317448413,-0.6119637019284626
GTEX-18A7A-0726-SM-7LTAI,h,0.6719138707153072,0.4411295085931234,0.13896547430151684,0.6212602773482024,0.2010506968262889,0.32907629038071506,-0.014428775867836826,-0.06335176203783312,0.526859467146427,-0.028982178862602452,0.13800022215266047,1.4375322657721494,0.266338894221934,0.5640750523319741,1.028192933128858,0.30963949638416177,1.8326794433689093,0.08102122274215341,0.17711253962270138,2.3663650135855403,1.0664638409866891,0.9556344115025915,-0.10677305969542664,2.7729180066130827,2.6915509172807823,1.355860797873045,0.6780289614248419,1.9871469161519815,1.0302394095021012,1.2065463580791786,1.4662210822758983,0.44829221158240395,0.37556243259153116,1.4151590757475478,-0.10421604253511504,0.8999677009335283,0.1260938505311824,-0.5766027273931544,0.9070194626631652,-0.6418449932314672,1.8097609344239716,0.1617351688287965,0.15650710218944777,-0.18317067647944074,1.8375137982854866,1.1615071674761328,-0.37205877501780776,1.8850207137030264,0.8244006292757896,-0.33181509466293996
GTEX-18A7B-2626-SM-7LG55,a,1.8918431105146634,1.2417108271212585,2.3436721721894482,1.7256400251823267,1.8386153220394605,1.4602970555970705,2.2526312095585426,1.4520585131848758,2.8745737491449486,1.946988227696949,2.8264229173205626,2.4266419190578077,2.4832600808111627,1.499983438648631,2.3164018817491483,2.087222972565074,1.0686629902765772,1.2686683812439379,2.607394871929114,-0.6049241195929098,0.26373626944830475,-0.24268370880315204,2.439955701280997,-0.9540972446250644,-0.8639296144109904,0.5290810184530065,-0.6543684740028134,-0.8357466989982766,-0.6769071829345276,-0.7607856382951054,0.48076778684575644,0.5698914084573223,-0.5854002787178403,-0.13039725514325237,-0.7526089750023317,-0.047612841495331217,-0.7989726230251735,-0.8900402800908662,-0.8067368240907201,0.6331957625534462,0.1330113209467234,0.609036082545443,-0.5116653897970069,0.7184230171540874,-0.8381334466733539,0.3017997293364223,-0.4446622242842518,-0.8865936633884174,-0.9373693719614516,-0.5816142694746976
GTEX-18D9A-1526-SM-7LG4J,i,0.8908755291408327,0.7827108711651277,-0.32248476479130594,0.7836690637943973,1.514803108014257,0.8686815979264478,0.788758190397509,0.9469217547773061,1.3720366086658948,1.5295296910998606,0.34218422431731127,0.9683392251110038,0.7507082291069755,0.818272391825387,-0.34885801194800375,1.1404001587917358,1.146359578726645,0.8009463342664012,1.349044002556236,-0.6103036412582903,-0.40489931002628127,-0.5448092405516256,0.3975296652503999,-0.7214707904224156,-0.5823757563613883,-0.20029303766118384,-0.6581016303425241,-0.8346128728563379,-0.6732353039767279,-0.7542065495461352,1.2878632144535505,-0.4485018653701194,-0.5981736524133127,2.223824772095985,-0.7538872262245441,-0.8843153726588877,-0.7359149627913448,-0.4756982586397697,-0.6947483503833298,-0.07748269149060383,1.668222357938602,0.7316035770126814,-0.5897634732759433,-0.05814968429559152,-0.6099774800489566,1.527307280293209,-0.4431496524245342,-0.8716173609185428,-0.8782542546280432,-0.6259711322917387
GTEX-18QFQ-0826-SM-718AX,none,-0.20393276298679486,-0.12461462316675863,1.010593703699071,-0.179956402453025,-0.22453107017826418,-0.24953662975868518,0.20579990843072576,0.10502715743135678,0.010362325106752116,-0.15885816802614106,-0.1682757810943157,0.5308484169269625,0.21045012481212153,-0.04830944735670269,0.8505089402157145,0.10805786506467686,0.913269813376442,-0.07947163651484451,-0.2908169293903286,0.23607443409489526,0.3139067426694538,0.4430394081990015,1.8095772950987141,0.32834344388696357,0.5402229855623459,-0.20138398176220934,-0.11577582753727875,0.4906631479314519,-0.31075849818035434,0.583070097195467,3.120464230616505,-0.3573024677139306,2.4166540854180334,2.471961414339842,1.9940333387264646,1.1532813112857978,0.801446690598532,1.6964288561673904,0.5950040517596046,1.6504413928517925,1.8982225447273278,1.6874891516795936,0.07916358956538047,1.139166740849734,-0.24700207860105186,1.5581764881258735,0.18834909900755697,0.2645847864626038,1.5782491609345635,2.5116932690821145
GTEX-1A3MV-1626-SM-731C1,none,-0.6627095711164673,0.07286210207018133,-0.6301182575198545,-0.5264284802049072,-0.3910630659626545,-0.32105058618040877,-0.32533985958345457,-0.28785698799675297,-0.4826576741129375,-0.26090358808320707,-0.7127664535333845,-0.4011972178999079,-0.5347334673187115,-0.5393724895598868,-1.0373834844864347,-0.3073224661391102,-0.5629653671748437,-0.31791817026809854,-0.2950325101922478,-0.5349903379429645,-0.5380791116678768,-0.6805959963936362,-0.6867211933831271,-0.941617284635652,-0.5882391784733594,-0.7025948716047812,-0.43309411641268825,0.15421691422500236,-0.2989807732213743,-0.0835699048263479,0.43257987167971856,-1.2540965446664538,0.33132294320721256,0.4855011323545853,1.000193013456359,-1.0634260062413003,0.6453922289274182,1.152422155062186,0.0789700352901052,-0.0008408974270298023,-0.9405909495530974,0.5104185582614579,0.5666163618107218,-0.22885142362353952,-0.9314699784742436,-0.9113601384872986,1.6109229330719443,0.13878384571565786,0.7440110449374377,1.4121099855649384
GTEX-1A3MX-2726-SM-718B6,b,-0.33948045629783447,-0.5088936560602634,-0.7839350038841287,0.036588646141901354,-0.35405595578834553,-0.3925645426021324,-0.2346574601663994,-0.250439450336933,-0.435703388472967,-0.40005643361556986,0.10396955512521869,-0.5026443618266421,-0.21803044066310748,-0.60292182443324,-0.1711740190348603,-0.13628350623166846,0.3499695471134514,-0.39128633449986905,-0.38355970703255077,-0.1458716041471143,-0.056442568744846246,0.7791116289079777,-0.1824184684373006,-1.043453758149258,-0.7554289061707778,0.7333992636593535,-0.371666725731994,-0.834246046751593,-0.673997392062309,-0.7484882761474977,0.24796383305658656,0.0682947213482839,-0.5037753053467736,0.5996576592271035,-0.688696413891714,-0.41095155533393984,-0.8261298086300787,-0.5829397230153477,-0.456578804320484,1.1696883209984645,2.1386772854609952,1.753703775127412,-0.40753461182509193,1.487782969054698,-0.6825725603385375,0.9006623612901166,-0.3599582001400671,-0.8231939829326153,-0.4811889974947959,-0.6026254150196119
GTEX-1A8G7-2426-SM-731AK,none,-0.17265252606886264,-0.43950994178782504,-0.6044821331258088,-0.591391994783385,-0.3910630659626545,-0.47057976778946725,-0.46784077295311277,-0.231730681507023,-0.1539776746331444,-0.40933328998439406,-0.5085824513687337,-0.1983029300464395,-0.6278814163350657,-0.45849151790289183,0.11756246944899783,-0.41116754894005697,0.0003348990881469195,-0.36377327291295514,-0.38355970703255077,-0.3861569052007729,-0.20512960756388787,-0.894460136844803,-0.5354303758993791,-0.0765064581695778,-0.6377220772313957,0.6257074959724078,-0.27630155014483887,0.2932106600956022,1.9920638542404527,1.4638686610178702,-0.9857302374713262,-0.5701010622450378,3.225738268031241,-0.4496253871759829,0.844885489957558,-0.7487030358036324,1.5436989391072333,0.43195449893898524,0.8801865808441668,-0.816030888830499,-1.0435280960879116,-0.5835315504030333,0.26478801986314204,1.3363152285242654,-0.5062702224924124,-0.7986875298980726,1.8650350055044984,0.1552577784325198,0.3127671358946092,2.1194852189103828
GTEX-1AMEY-1026-SM-718AA,c,0.9534360029766972,-0.23669600776069752,-0.42502926236748884,-0.0716838781555618,-0.409566621049809,-0.47057976778946725,-0.3771583735360576,-0.3626920633163929,-0.4122262456529818,0.21221608672682638,0.546368226481962,-0.7626026681388984,0.45263479225464226,-0.10030435770762806,2.8494538604885786,-0.3378651375511534,0.04565790901735305,-0.34084572159052684,-0.2465533309701771,-0.46684973018147913,-0.48152330549130884,0.17825523430708082,0.6748961639706045,-0.624127102504998,-0.3906911718036795,0.5689784027190818,-0.6574228746443949,-0.8437168298195513,-0.677115025139686,-0.7608778685112124,1.783927553262373,0.2810933158793911,-0.33881185725524754,1.9975624344025509,-0.7542067890300972,-0.36233581193299924,-0.616953242434248,0.3110641209156065,-0.2658657599871065,1.2881347300058061,2.5769643546912593,0.49633034050660285,-0.6727662673115277,0.05244580879012127,-0.5477531255150301,5.046396973216979,-0.4597879428814276,-0.8870928734707465,-0.6977700468402035,-0.6049599867468245
GTEX-1AX8Z-0926-SM-731AW,none,0.7344743445511717,0.6012457722987504,0.7285963353645682,0.9244233453810994,1.2650051143376715,0.8556790603952253,2.097175667700734,1.171426980736226,2.029396607625481,1.59446768568163,3.4049442567870734,2.0462151293325546,1.6262989498607046,1.6617453819626211,1.1836664269278585,1.903966944092815,1.0686629902765772,1.7501469590149317,1.32796609854664,-0.4560906868507183,-0.6822051983759049,-0.45315318035826846,0.5992507552287305,-0.3101313091713797,-0.6074185965966293,-0.30720555956168266,0.0036851753334636622,0.13841004389326908,-0.10949796285190147,0.3891714395330621,-0.12147684988303693,2.074681469784438,0.08520184029445407,-0.7531313628130971,1.349155597120332,0.5843918227168965,0.0178625303399261,0.810224391463751,1.0159033054162911,0.14547525487615698,-0.9542622893272524,-0.6687652678199061,0.3500545264633333,-0.09661768189062205,0.561914530339993,-0.3109540461419711,0.9075770183032679,0.11382334159920032,0.5595160769765349,0.7584299019453856
GTEX-1AX9I-0726-SM-73KWV,b,-0.1309455435116197,-0.5836145791228894,-0.27121251600321455,-0.8404188006675504,-0.2707899578961504,-0.3730607363052987,-0.3512491165597561,-0.41881836980612286,0.22165661048661908,-0.15885816802614106,0.24009222323498589,-0.058813107147179994,0.3967460228448298,-0.45849151790289183,0.050930972106569036,-0.3073224661391102,-0.34929974893715754,-0.22620796497838547,-0.24444554056921752,-0.6389944234736524,-0.471489210847079,-0.41581182250171556,-0.7119363296304184,-0.903678206267838,-0.7886366986927823,0.15192605781276278,-0.6516534512102965,-0.8318450031568994,-0.6772535866097917,-0.7635832881836861,0.3462171146288975,0.0834946209576487,-0.4857056547531787,-1.1243109681530814,-0.7538872262245441,-0.9252549460491535,-0.6059578941161644,-0.9690089947674282,-0.8963276030566324,-0.10535243478644893,-0.5843319189677636,0.17793661924687976,-0.5233612380474757,0.2664240454124786,-0.7344261891168096,-0.46066970413039465,-0.4144107870899001,-0.8671244701775805,-0.8969130084766411,-0.6329748474733767
GTEX-1AX9J-1126-SM-731B7,b,-0.37076069321576666,-0.49288202968970074,-0.8608433770662659,-0.558910237494146,-0.4373219536805407,-0.38606327383652117,-0.2605667171427009,-0.28785698799675297,-0.6235205310328488,-0.1310275989196685,-0.3724597832589665,-0.5216657013129048,-0.3484375692860033,-0.7589065554860163,-0.904120489801577,-0.24012858903261525,-0.9384988780168373,-0.31333266000361293,-0.2950325101922478,-0.6336149018082721,-0.904779661393366,-0.9453801702855569,-0.23284874093188326,-1.0070122749801735,-0.7426608935344295,-0.49547134156722583,-0.6465627834743274,-0.845250829893939,-0.6766300599943162,-0.7638907222373763,1.1691665749320115,-0.9956982513072523,-0.5385126508844604,-0.884377190115633,-0.7506915981690132,-1.5333781924503926,-0.7594953483409699,-1.0314040285859463,-0.9391271583547043,-0.5582357633439319,-0.8344370171890702,0.34065553431545503,-0.6316421557211699,-1.0487006223676278,-1.1285137678316777,-1.1120099893996187,-0.44768736800368697,-0.8371718652378315,-0.9492272716035512,-0.6446477061094402
GTEX-1B8KE-1226-SM-73KWK,b,-0.8608177382633714,0.37174579432068505,-0.8864795014603116,-0.6996645190808481,-0.5205879515727359,-0.39906581136774366,-0.4807954014412635,-0.41881836980612286,-0.435703388472967,-0.41861014635321825,-0.644705119478501,-0.6357937382304807,-0.27391921007291997,-0.6780255838290212,-0.6375945004318618,-0.36229927468078793,-0.6600861027374282,-0.3821153139708977,-0.3371883182114397,-0.4955405123968414,-0.09749113774396817,-0.5515985783437262,-0.23284874093188326,-1.0179946397708564,-0.6777248636027873,0.4500654957073026,-0.517599200829776,-0.6488321247169156,-0.5599613021653611,-0.647219498861948,-0.49738430931680405,-1.1628971470102651,-0.29223577512175714,-0.463296827519997,0.19042086418483262,-0.764055375824982,-0.1576656205210465,-0.3757687122897994,-0.1694004410510376,0.5286842251940271,-0.18303788677344857,-0.24823196783748414,-0.010253056736590042,1.0958902435553246,-1.0870308648090599,-0.8542521039968689,0.045411058264245324,-0.36891280801308823,-0.39155722667069,-0.4018522464793206
GTEX-1B8KZ-1526-SM-7DUG7,none,-0.7252700449523318,-0.45552156815838774,-0.27121251600321455,-0.2665744218909955,-0.3263006231576138,-0.4055670801333549,-0.3771583735360576,-0.3814008321463029,-0.4826576741129375,-0.42788700272204244,-0.10021444703943211,0.12505984122002575,-0.01310495282712838,0.0036854629942226973,-0.7042259977742906,-0.4172760832224656,0.4794638611968975,-0.3270891907970699,-0.3624818030229548,-0.4973336862853015,-0.07377418676669772,-0.5414145716555754,-1.3927450083072843,-0.21927720044845672,-0.3550174540943975,-0.25094401378022485,-0.5807234807557932,-0.563761816243811,-0.5357823256319257,-0.6330775323921991,-0.5539164522172207,-0.5397012630263082,1.9390545274873263,-0.3614445969570916,0.42146477259971565,-0.21137113505639427,1.54250667242214,0.6868967074318364,0.9671162475635667,0.1385078190521957,-1.4464305211968331,0.5294376522305121,1.4460686931604825,0.36499828924974437,0.2507927576703603,-1.1243576725326847,-0.1368538508317235,-0.39936462303516646,0.052939629030955865,-0.08435049157839494
GTEX-1B932-0826-SM-73KXG,h,-0.04753157839713377,-0.23669600776069752,0.3184183450598368,-0.14747464516378603,-0.19677573754753247,-0.06750110432157048,-0.3901130020242083,-0.213021912677113,-0.17745481745312963,-0.20524244987026197,0.4102455583721949,0.4420821659910701,-0.25528962026964913,0.11345249595728739,0.7394564446449999,-0.014112820583495805,0.7060789108429282,-0.010688982547559685,-0.07160672769053077,0.8493399039482628,0.6687488169063077,-0.16460632419399596,-0.5858606483939618,0.506557272535774,2.016709391029157,0.08444337270647125,0.7333475508223732,1.1152012651734369,1.5256659458648436,1.3239246797780944,0.05521217239243518,-0.007704776698540114,-0.30781306011623555,0.09586508255018189,-0.24066936050628387,0.32510785791187996,-0.3000752523516469,-0.7862110441272385,0.2583733525758057,0.13154038322823444,-0.9301363956081553,-0.7462504654716086,-0.19059549105026896,-0.5365954043837838,0.11597332284685284,-1.2509214246466098,-0.37205877501780776,0.268578467121237,0.46569916510227627,0.0020286623284745376
GTEX-1B933-2526-SM-7IGO5,f,-0.09966530659368747,-0.4021494802565121,0.3184183450598368,-0.5697374899238924,-0.13201329474249177,-0.24953662975868518,-0.22170283167824867,-0.45623590746594284,0.10427089638669298,-0.14030445528849267,0.47830689242707847,0.5752315423949087,-0.27391921007291997,-0.29672957458890176,0.07314147122071198,-0.11795790338444258,0.03270847760900845,0.0076530585103829355,-0.12640927811548022,-0.1225603435971325,-0.3045583635839832,-0.2562623843873531,-0.23284874093188326,-0.46438361464051814,-0.00819877608818282,0.6492407187231007,0.49544367862808225,0.6360263288935307,0.6385954142484889,0.6077263083014204,-0.4131076091995777,0.14429421939510792,-0.3476909097021002,-0.18713373257091112,-0.14416139322925112,-0.36745325860678246,-0.3855210314500071,-0.9363490942530477,-0.45857463850536817,-0.16109192137813913,-0.565031203992486,-0.9519384446924917,-0.4709185636340837,-0.18317067647944074,0.01226606529030864,-0.7601010201072418,-0.4227299323183468,-0.19369006911555642,-0.14986533102436547,-0.1146999240321599
GTEX-1B97I-0426-SM-79OL7,none,-0.5271618778054278,-0.47153319452895043,-0.9121156258543573,-0.179956402453025,-0.446573731224118,-0.38606327383652117,-0.42897688748866053,-0.3814008321463029,-0.10702338899317397,-0.33511843903380056,-0.5426131183961755,0.04897448327497509,-0.5719926469252532,-0.7126888573963048,-0.904120489801577,-0.3256480689863361,-0.8349034267500804,-0.39128633449986905,-0.3709129646267932,-0.5798196851544679,-0.6767320558426887,-0.612702618472631,-0.7371514658777097,-0.13191748052256927,-0.7147137414119505,-1.3158613055384005,-0.47789199248921665,-0.27660367188398977,-0.33535315912410674,-0.28091182389008285,-0.16716149672876113,-0.3573024677139306,0.10934663203589558,-1.0033187211085561,1.6367621221181117,-0.822906012573489,0.2461153634972512,0.3666346979102241,0.14128441372926692,-0.1680593572021004,-1.3684234648384193,-0.20948936901163287,0.5164373999619367,0.040424559541674225,2.1382648451994646,-1.0039677619852925,5.93309702221494,-0.4552761522560313,0.45244621844345906,0.9918870746666545
GTEX-1B97J-0426-SM-79OLQ,b,-0.600149097280603,0.07286210207018133,-0.1686680184270317,-0.48311947048592185,-0.4928326189420042,-0.3925645426021324,-0.506704658417565,-0.4001096009762129,-0.5530891025728931,-0.39077957724674567,-0.644705119478501,-0.5216657013129048,-0.6465110061383365,-0.4931547914701754,-0.904120489801577,-0.4722528917641433,-0.6989343969624621,-0.39128633449986905,-0.3624818030229548,-0.3162231235508275,-1.1127590776555838,-0.8842761301566522,-0.38413955841563124,0.06676348250887766,0.200856881455459,-0.9541354114698032,-0.32245693761762567,-0.1398775782972673,-0.4616519391254043,-0.26879892217468926,-0.3586615232327557,-0.4485018653701194,-0.3584392363482903,0.09381436649857977,0.046617601685942756,-1.1546871385904345,-0.4314895358641637,-0.5376058312565807,0.4537433433405796,-0.028710640722874905,-1.170591136341823,-0.2693642944697667,-0.30566754641778376,-0.5510209034819202,0.6656217878965371,-0.9576639502362956,-0.24046502322237798,-0.22563951438462204,0.14501273213431756,-0.2967965187547496
GTEX-1BAJH-0826-SM-7EWEF,none,0.36953824717529576,0.019490014168305664,0.19023772308960826,4.270044346172711,-0.2707899578961504,-0.2560378985242964,-0.42897688748866053,0.0676096197715368,0.5972908956063826,-0.06608960433789919,-0.10021444703943211,-0.19196248355101864,-0.3484375692860033,-0.26784351328283207,0.8282984411015717,-0.09352376625480804,-0.019089248024369995,-0.29040510868118463,-0.3540506414191164,-0.4273999046353561,0.22268770044918285,-0.7281213609383399,-0.7371514658777097,-0.6066551585198205,-0.6288995448946916,-0.00532574189219834,-0.29496733184339236,0.20533913409535492,1.1466310443908452,0.8309541746858697,-0.8899802242193289,-0.6309006606824971,0.9427313792404891,-0.3894710496623206,2.3324503498071856,0.7558262862886344,1.6009277399917166,1.4020022903362583,0.40539980419560717,-0.02174320489891363,-0.276324675820624,-0.48280079345582,0.2934617123481621,1.7378249534223966,1.7649187179959056,-0.6011245997690188,0.3706140081035258,0.5646100459424233,1.1042819370047585,3.9241091640457912
GTEX-1C64O-0726-SM-7DUFU,none,-0.5584421147233599,-0.47153319452895043,-0.6044821331258088,-0.03920212086632286,-0.446573731224118,-0.4445746927270223,-0.506704658417565,-0.3626920633163929,-0.20093196027311486,-0.35367215177144895,-0.4064904502864083,0.08067671575207953,-0.47884469790889905,-0.48160036694774755,-0.14896351992071735,-0.3989504803752397,0.28522239007172834,-0.3454312318550125,-0.3371883182114397,-0.2427029941239618,-0.3164168390726184,-0.2528677154913028,-0.08155792344813531,-0.09248080695602579,-0.4792452851956914,-0.19327982558316278,-0.29394919829619853,0.65270024274557,0.6823115580668205,0.6422511525308291,0.9885140444827093,-0.6157007610731322,1.313782307808964,1.1355781207124584,1.6044862787572496,0.04194247529587513,0.8790764992057244,0.4270798869219135,0.2880891059951924,0.0548985891646604,-0.28838762268017254,-0.027751359974003322,-0.07929628995709892,0.05004155894043186,0.4996901758060664,0.061019908241637985,0.6027937885701748,0.859143994516622,1.9099215891591732,1.5428460022888488
GTEX-1C6VQ-0426-SM-79OOX,a,3.2056130610678166,1.0175480579333807,2.189855425825174,1.6065402484551172,2.8748144069201116,2.259953113767253,3.0169542903594366,2.237826804041095,3.5319337481045343,2.7819053008911254,2.6903002492107952,1.6404265536256177,2.7813335176634957,1.5577555612607703,1.5612449118682883,2.4964947694864525,0.9844916861223373,2.2774806394307823,2.3860768798283565,-0.6336149018082721,-1.0142425120576912,-0.7688573876909431,2.313880020044541,-0.5372665809786871,-0.8714917849853082,0.4583255010436385,-0.6587803860406533,-0.8450507429277145,-0.6771843058747389,-0.7631836239138888,-1.287582675762481,1.13228769400382,-0.5878926443169569,-1.2849503921952476,-0.7548459146412033,-0.6292959467486905,-0.8970034393550751,-1.0328664121910678,-0.9169512229671022,-0.4467567901605514,-1.1786331009148554,-0.02563812731077507,-0.6942715366752927,0.34576429045222906,-0.7033140118498463,-0.2183464226439771,-0.4507125117231221,-0.8950802347880129,-0.9950894422781423,-0.6469822778366529
GTEX-1C6VS-0726-SM-7EPHF,none,-0.026678087118512293,-0.039219282523757566,0.01078485233128828,-0.35319244132896604,-0.08575440702460557,-0.15201759827451658,-0.3771583735360576,-0.11947806852756307,0.057316610746722556,-0.22379616260791035,-0.644705119478501,-0.2997500739731737,-0.0317345426303992,0.36187262318948643,1.072613931357144,-0.20347738333816343,0.16867750739662685,-0.19410939312698589,-0.26552344457881344,0.042411654141200274,0.8338552833249981,0.6297461974817661,-0.08155792344813531,-0.09847118775094378,0.19937732634309246,3.6742728617095186,0.1913611258661925,2.203107448363595,3.4595683841293643,1.2755960465379959,1.462466179795428,1.0106884971289016,1.0505261914022794,0.6816863012911885,1.3418056525926108,1.873135476731304,2.5477199620319966,3.5551184182768383,1.4607525692915881,-0.06354781984268128,1.2612989505431644,1.8516168885236544,2.0693442192822347,0.8410397594882472,-0.5166409482480668,0.11349756155716789,-0.16105500058720484,1.615447269245285,1.5932459163642776,0.6346976004031132
GTEX-1CAMR-1426-SM-793BO,d,-0.5375886234447385,-0.4448471505780126,-0.11739576963894027,-0.797109790948565,-0.5113361740291587,-0.17802267333696153,-0.32533985958345457,-0.5123622139556728,-0.3183176743730409,-0.39077957724674567,-0.13424511406687392,-0.7689431146343194,-0.7582885449579614,-0.9380001355836481,0.7838774428732858,-0.5333382345882296,-0.6600861027374282,-0.3500167421194981,-0.4088531918440659,-0.6389944234736524,-1.3462798257394775,-0.14763297971374462,0.2966691202612346,0.14513763124238813,-0.7803073513935336,-0.008131026723406765,-0.656404741097201,-0.8421828297451638,-0.6766300599943162,-0.7593099548373924,0.02642458670882815,-0.7372999579480506,-0.36638365169547427,0.18951444890667885,-0.7519698493912256,-1.2331546542551104,-0.8597782239649367,-0.6467971404389873,-0.8014145995976957,-0.12625474225833275,0.5922074980668715,-0.1115762556153906,-0.7436959276692089,-1.279508607937811,-1.138884493587332,1.0550084004534397,-0.4318053634766523,-0.8945810247056838,-1.0175845754227137,-0.6563205647455036
